date,state,county,bias_motivation,source,incident_id,offense_type,victim_type,bias_motivation_cleaned,incidents_corrected,city,description,latitude,longitude,verified,adl_category,raw_data,borough,collection_date,incident_count,state_name,data_type,month_year
05/10/2019,NY,KINGS,ANTI-JEWISH,NYPD,201907312481617,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
08/06/2019,NY,KINGS,ANTI-JEWISH,NYPD,201907312804617,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
11/07/2019,NY,KINGS,ANTI-JEWISH,NYPD,201907313114817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
08/26/2019,NY,KINGS,ANTI-JEWISH,NYPD,201907513323417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/04/2019,NY,KINGS,ANTI-JEWISH,NYPD,201907513552917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
08/20/2019,NY,KINGS,ANTI-JEWISH,NYPD,201907712567217,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
01/13/2019,NY,KINGS,ANTI-JEWISH,NYPD,201907912098817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
02/17/2019,NY,KINGS,ANTI-JEWISH,NYPD,201907912181117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
05/01/2019,NY,KINGS,ANTI-JEWISH,NYPD,201907912356217,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
03/14/2019,NY,KINGS,ANTI-JEWISH,NYPD,201908312225217,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
04/07/2019,NY,KINGS,ANTI-JEWISH,NYPD,201908412250117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
05/02/2019,NY,KINGS,ANTI-JEWISH,NYPD,201908412296417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
08/06/2019,NY,KINGS,ANTI-JEWISH,NYPD,201908812370117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/10/2019,NY,KINGS,ANTI-JEWISH,NYPD,201908812467417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
05/30/2019,NY,KINGS,ANTI-JEWISH,NYPD,201909012412117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
09/22/2019,NY,KINGS,ANTI-JEWISH,NYPD,201909012691217,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/27/2019,NY,KINGS,ANTI-JEWISH,NYPD,201909012772317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
01/28/2019,NY,KINGS,ANTI-JEWISH,NYPD,201909412104517,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
01/31/2019,NY,KINGS,ANTI-JEWISH,NYPD,201909412108317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
03/13/2019,NY,KINGS,ANTI-JEWISH,NYPD,201909412158317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
03/16/2019,NY,KINGS,ANTI-JEWISH,NYPD,201909412162917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
12/22/2019,NY,KINGS,ANTI-JEWISH,NYPD,201909412514117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
02/25/2020,NY,KINGS,ANTI-JEWISH,NYPD,202007312227117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
03/23/2020,NY,KINGS,ANTI-JEWISH,NYPD,202007312310317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
11/20/2020,NY,KINGS,ANTI-JEWISH,NYPD,202007712709917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
08/04/2020,NY,KINGS,ANTI-JEWISH,NYPD,202008412363017,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
01/15/2020,NY,KINGS,ANTI-JEWISH,NYPD,202008812094217,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
02/12/2020,NY,KINGS,ANTI-JEWISH,NYPD,202008812139417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
01/02/2020,NY,KINGS,ANTI-JEWISH,NYPD,202009412073817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
03/09/2021,NY,KINGS,ANTI-JEWISH,NYPD,202108412176817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
05/26/2021,NY,KINGS,ANTI-JEWISH,NYPD,202109012348717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/30/2021,NY,KINGS,ANTI-JEWISH,NYPD,202109012694417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/30/2021,NY,KINGS,ANTI-JEWISH,NYPD,202109012694517,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
04/24/2021,NY,KINGS,ANTI-JEWISH,NYPD,202109412200717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
01/05/2022,NY,KINGS,ANTI-JEWISH,NYPD,202208312079817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
04/23/2022,NY,KINGS,ANTI-JEWISH,NYPD,202208412264917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/23/2022,NY,KINGS,ANTI-JEWISH,NYPD,202208412656417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
11/15/2022,NY,KINGS,ANTI-JEWISH,NYPD,202208412704417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/14/2022,NY,KINGS,ANTI-JEWISH,NYPD,202208812488917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/24/2022,NY,KINGS,ANTI-JEWISH,NYPD,202209012470917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
09/13/2022,NY,KINGS,ANTI-JEWISH,NYPD,202209012673117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
03/18/2023,NY,KINGS,ANTI-JEWISH,NYPD,202307312358617,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/16/2023,NY,KINGS,ANTI-JEWISH,NYPD,202307513944317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/17/2023,NY,KINGS,ANTI-JEWISH,NYPD,202307712444317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
11/29/2023,NY,KINGS,ANTI-JEWISH,NYPD,202307712810617,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/30/2023,NY,KINGS,ANTI-JEWISH,NYPD,202307912923117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
12/15/2023,NY,KINGS,ANTI-JEWISH,NYPD,202307913042617,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/13/2023,NY,KINGS,ANTI-JEWISH,NYPD,202308312835017,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
01/20/2023,NY,KINGS,ANTI-JEWISH,NYPD,202308412113517,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/29/2023,NY,KINGS,ANTI-JEWISH,NYPD,202308412761017,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
11/08/2023,NY,KINGS,ANTI-JEWISH,NYPD,202308812530017,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/13/2023,NY,KINGS,ANTI-JEWISH,NYPD,202309012456617,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/19/2023,NY,KINGS,ANTI-JEWISH,NYPD,202309012780917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
02/26/2023,NY,KINGS,ANTI-JEWISH,NYPD,202309412156117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
12/05/2024,NY,KINGS,ANTI-JEWISH,NYPD,202407313369317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/31/2024,NY,KINGS,ANTI-JEWISH,NYPD,202407513973117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
08/12/2024,NY,KINGS,ANTI-JEWISH,NYPD,202407912681717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/31/2024,NY,KINGS,ANTI-JEWISH,NYPD,202407912935317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
12/08/2024,NY,KINGS,ANTI-JEWISH,NYPD,202408112669317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
05/09/2024,NY,KINGS,ANTI-JEWISH,NYPD,202408312389217,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/10/2024,NY,KINGS,ANTI-JEWISH,NYPD,202408312477417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/21/2024,NY,KINGS,ANTI-JEWISH,NYPD,202408312845417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/28/2024,NY,KINGS,ANTI-JEWISH,NYPD,202408312865517,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/29/2024,NY,KINGS,ANTI-JEWISH,NYPD,202408312869917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
12/03/2024,NY,KINGS,ANTI-JEWISH,NYPD,202408312959417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
12/11/2024,NY,KINGS,ANTI-JEWISH,NYPD,202408312979117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
03/15/2024,NY,KINGS,ANTI-JEWISH,NYPD,202408412248817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
03/27/2024,NY,KINGS,ANTI-JEWISH,NYPD,202408412279517,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/13/2024,NY,KINGS,ANTI-JEWISH,NYPD,202409412298817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
07/02/2024,NY,KINGS,ANTI-JEWISH,NYPD,202409412330317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
07/27/2024,NY,KINGS,ANTI-JEWISH,NYPD,202409412371517,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
03/24/2025,NY,KINGS,ANTI-JEWISH,NYPD,202507312346817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
03/06/2025,NY,KINGS,ANTI-JEWISH,NYPD,202508412211917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
03/31/2025,NY,KINGS,ANTI-JEWISH,NYPD,202509412201417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
02/06/2019,NY,NEW YORK,ANTI-JEWISH,NYPD,201900112154717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/07/2019,NY,NEW YORK,ANTI-JEWISH,NYPD,201900112220917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
11/14/2019,NY,NEW YORK,ANTI-JEWISH,NYPD,201900112859817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
02/15/2019,NY,NEW YORK,ANTI-JEWISH,NYPD,201900712139317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/15/2019,NY,NEW YORK,ANTI-JEWISH,NYPD,201900712174717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
02/18/2019,NY,NEW YORK,ANTI-JEWISH,NYPD,201901012139417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
10/03/2019,NY,NEW YORK,ANTI-JEWISH,NYPD,201901012497017,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
02/02/2019,NY,NEW YORK,ANTI-JEWISH,NYPD,201901312175117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
10/03/2019,NY,NEW YORK,ANTI-JEWISH,NYPD,201901413044417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/12/2020,NY,NEW YORK,ANTI-JEWISH,NYPD,202000112245417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
10/05/2020,NY,NEW YORK,ANTI-JEWISH,NYPD,202000612477117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/04/2020,NY,NEW YORK,ANTI-JEWISH,NYPD,202000712162017,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/04/2020,NY,NEW YORK,ANTI-JEWISH,NYPD,202001812252117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
07/15/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202100112427017,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
11/30/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202100112757017,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
12/14/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202100112793717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
04/08/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202100512176917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
08/31/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202100612413017,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
09/19/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202100612445417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/30/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202100712186917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/30/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202100712187017,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
05/08/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202100712241817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
04/26/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202101312303217,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
08/09/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202101312553617,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
04/21/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202101412385817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
10/08/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202101412978117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
09/30/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202101712402517,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
12/19/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202101712518517,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
01/13/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202200112101017,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
01/16/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202200112106517,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
01/19/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202200112116617,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
01/25/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202200112129717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
01/26/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202200112132417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
02/23/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202200112212117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
01/20/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202200512098817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
02/25/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202200712181317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/22/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202200712241817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
02/08/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201012118717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/23/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201012180117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
05/20/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201012267317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
01/12/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201312096817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
04/27/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201312356317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
09/30/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201312763617,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
02/25/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201412273317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/10/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201412328217,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
01/26/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201712105117,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/20/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201712180717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/03/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201812221717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
02/28/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202300112220617,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
09/07/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202300112765617,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
11/16/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202300112990717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
04/19/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202300512248917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
08/14/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202300612527717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
11/03/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202301312849917,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
11/09/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202301312866717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
11/28/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202301312920417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/07/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202301412377817,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/27/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202301712176317,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
05/02/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202301812411217,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
04/08/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202400112346217,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
04/26/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202400112403717,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
05/24/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202400112489017,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
04/03/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202400512245417,MISCELLANEOUS PENAL LAW,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
